baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB4151,whole-organism integrated physiological structure,departure from the reference structural configuration or regulated functional range,Pigmentation disorder,remaining_5256,970bd4770fd1cb9f0cb804501bf7a1b2d9e4424ec60f3ea2350fa509cf5f0026,0,0,0,0,0,0,0.1404267735760093,0.15244703627809852,0.012020262702089224,0.012020262702089224,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,095dcc99288ef2816bdd04890691c93ec8f86f27085363d3106370d6c45d5fd6,0.315368221725326,0.24568533137234883,0.6328125,False,0,
SB4152,cutaneous epidermal-dermal barrier and local immune structure,"altered configuration or regulated output of the named structure, expressed as the state described by pigmentation skin",Pigmentation skin,remaining_5256,81407bf3ef97c42786035474b303f4ec10cf9ab1aae18c24b4e77e40a073642d,1,0,0,0,0,0,0.1442350064701705,0.15753405444682045,0.013299047976649936,0.013299047976649936,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,517178a0ebc19a4a46dcb586f035b01265a958e202d583fe3dd08f5d619e8e3a,0.29542212137883733,0.22993551387663091,0.59375,False,0,
SB4153,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by pill rolling",Pill rolling,remaining_5256,ad51c899ad4808e613bf3f756c099c12449e5fe6022240c08ddbcd0c2d82ad2e,0,0,0,0,0,0,0.10733528464989006,0.11678956110319405,0.00945427645330399,0.00945427645330399,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,7b54d173189d3264f763e187c6a14692dc09c8b8b9cc712943e493f8903b0326,0.30309882376552455,0.23758240703112754,0.6015625,False,0,
SB4154,"male gonadal, ductal, accessory-gland, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by piloerection",Piloerection,remaining_5256,c835fabdf2ad446d42c845501c78c8c48be50286baddcf8f927de3b7ce2086cd,190,82,7,10,85,17,0.13688878200369436,0.15609087608512962,0.01920209408143525,0.01920209408143525,AWAY_FROM_REFERENCE,0.05263157894736842,MINOR,1,223,bd5088ad2d2a92b10b69bdc5b892c1112861b4629cf4877bf42f2fddae9f7281,0.30704797405446616,0.24754326104203195,0.578125,True,-3,642
SB4155,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by pimples",Pimples,remaining_5256,12e0fd687201aa7a5c23ef60f4a4b7d42aa58c3233340e06fde381ecbbc76b51,0,0,0,0,0,0,0.1083904230572772,0.1204982720523976,0.012107848995120407,0.012107848995120407,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e4c5f3f2d0e8a98acaf2fa48a4b97c553be6a695a87a0ded7d463ecafa287228,0.31208723967590096,0.24682895082426948,0.609375,False,0,
SB4156,microvascular-interstitial fluid distribution and clearance structure,"excess fluid accumulation within interstitial, tissue, or cavity compartments",Pitting edema,remaining_5256,6f4a43672802f8ab3dda82961181d9ae9e1d808a1b34437ddfdaed1d73bc1b66,1,0,0,0,0,0,0.10779256596067499,0.11919138144183705,0.011398815481162061,0.011398815481162061,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,9d5e3b2ea7170106689b959aa310b8b869bcb4621c13aa3c7219465ec3ff4f9c,0.2978416133089017,0.23117117476695326,0.6015625,False,0,
SB4157,hypothalamic-pituitary hormone-control and release structure,localized tissue overgrowth or mass formation with altered normal architecture,Pituitary adenoma,remaining_5256,5ea0f2684b8a5401cf20b46fe644ae9af92a27e9656b2ca847115e05f5279a41,741,335,67,27,295,94,0.1546698044852024,0.14731207662276646,-0.007357727862435937,0.007357727862435937,TOWARD_REFERENCE,0.03643724696356275,MINOR,1,174,d11ae89d2b4cc491f6beb9f05b44e00ca389c9d52df9e538b8723c345ddb257e,0.27634739759852156,0.2135334117055141,0.5625,True,40,1447
SB4158,hypothalamic-pituitary hormone-control and release structure,"altered configuration or regulated output of the named structure, expressed as the state described by pituitary apoplexy",Pituitary apoplexy,remaining_5256,14bcf7a7be6165130deaa7d4f2577201504010a85309379d7a6d5206dce6e1fd,741,317,66,28,279,94,0.13313598566298113,0.12885987109536523,-0.004276114567615896,0.004276114567615896,TOWARD_REFERENCE,0.037786774628879895,MINOR,1,174,612212a253ebd0bc28803ce74b92af3cede50a0e0ecf4ce026c272da95c6ea8e,0.28851727966544305,0.21637015812858906,0.6171875,True,38,1246
SB4159,vascular wall and hemostatic integrity structure,vascular or tissue integrity breach with blood extravasation/accumulation,Pituitary haemorrhage,remaining_5256,1aaf9637dfa975137830ec278ae9ded4ec65beab5d92a0db5089a887ab994c8e,325,195,9,22,208,31,0.2546754407313143,0.2677730333364431,0.013097592605128772,0.013097592605128772,AWAY_FROM_REFERENCE,0.06769230769230769,MINOR,1,210,297f1690660a59ab183db88674b6d27963246e0c71de802a2f15535eeb9ccf87,0.2887726587816605,0.22182641314836649,0.59375,True,-13,1211
SB4160,hypothalamic-pituitary hormone-control and release structure,sustained perfusion failure with loss of local tissue viability,Pituitary infarction,remaining_5256,44f73808348284d1e46185fee7268b1535b689f6afc5330f6a1af36b57c7a0e6,741,389,95,40,334,135,0.20446613417795734,0.19355212738754224,-0.010914006790415098,0.010914006790415098,TOWARD_REFERENCE,0.05398110661268556,MINOR,1,174,7989e862334ca2032ff9d73afa9b2d948610fe1109e094c1f6199c81e12a43a9,0.26007418344720334,0.19883284566732118,0.5390625,True,55,1503
SB4161,hypothalamic-pituitary hormone-control and release structure,"altered configuration or regulated output of the named structure, expressed as the state described by pituitary microadenoma",Pituitary microadenoma,remaining_5256,ce4df742228fb88cce0528ab45d157a2fc5c3668cc9904f908a184bf76dbbdd5,741,305,59,27,273,86,0.1280465958408722,0.12391469942007638,-0.004131896420795811,0.004131896420795811,TOWARD_REFERENCE,0.03643724696356275,MINOR,1,174,bcd01828e40a62e0efc3af46e4c3e01005a69e07d3bae066d90f2ece85bf3b60,0.2903689693449031,0.22205819432305252,0.6015625,True,32,1125
SB4162,hypothalamic-pituitary hormone-control and release structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Pituitary tumour,remaining_5256,db6c6f33f5bc48f53bba5c813c2e2bd841f87284fe5b04ba541f5e65879e8a44,741,391,65,31,357,96,0.17568209479128472,0.170387049779697,-0.005295045011587729,0.005295045011587729,TOWARD_REFERENCE,0.04183535762483131,MINOR,1,174,b4e2c3f8becf72066aaa326212c1bcf1e0fda617d9d0da9d95eb0c3491eafe72,0.2793826608647479,0.2189498912984731,0.5546875,True,34,1417
SB4163,hypothalamic-pituitary hormone-control and release structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Pituitary tumour benign,remaining_5256,db6c6f33f5bc48f53bba5c813c2e2bd841f87284fe5b04ba541f5e65879e8a44,741,391,65,31,357,96,0.17568209479128472,0.170387049779697,-0.005295045011587729,0.005295045011587729,TOWARD_REFERENCE,0.04183535762483131,MINOR,1,174,43c5c4f1e144cc3c6154a2545d64772565260aa95e2b3153f6ea6b3f034cf961,0.2793826608647479,0.2189498912984731,0.5546875,True,34,1418
SB4164,adrenal cortical steroid-production and release structure,departure from the reference structural configuration or regulated functional range,Pituitary-dependent Cushing's syndrome,remaining_5256,72f60c674eefee2057dfe3cf94418294240a446f79742369df5510053491b701,0,0,0,0,0,0,0.1756789928275686,0.16577411895020322,-0.009904873877365383,0.009904873877365383,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,d31269da47477e6c20ccb94efa66437fd1f7b56720b830a4b2d0579f771602f6,0.28409190133127143,0.22126298942837985,0.5703125,False,0,
SB4165,"female reproductive tract, ovarian, uterine, and gestational structure",departure from the reference structural configuration or regulated functional range,Placental disorder,remaining_5256,c0baca4a7dc9a75193ec1beefbda68b475b83cca81ab472234e37b999bcbfa66,0,0,0,0,0,0,0.1414337235124481,0.15297475048366205,0.011541026971213952,0.011541026971213952,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,f14f83cae94cff3419a6f6b2e89021e1dabf7e952d52f69d02bfe2677777a82f,0.30543066570566035,0.23528129964104927,0.625,False,0,
SB4166,cutaneous epidermal-dermal barrier and local immune structure,increased superficial vascular perfusion producing localized tissue redness,Plantar erythema,remaining_5256,84f6c7fd5065be26f5f68eeae8999cbc50439b604f930bc5bfb249a55fc7d939,1,0,0,0,0,0,0.17444384152474968,0.1918594018766816,0.017415560351931925,0.017415560351931925,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,b3c1e99e3096825c11ab0cd4bac5f5c8fa8756827d5d64178c5877a2d1aac238,0.2970950347765652,0.23197565216654292,0.59375,False,0,
SB4167,tendon-ligament collagenous load-transfer structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Plantar fasciitis,remaining_5256,b4b0d350ee90e6bbdf90149dcd7143e1afb549945ac8e9c8e7f6b59228bed651,0,0,0,0,0,0,0.16199368773632883,0.16363666506798302,0.001642977331654194,0.001642977331654194,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,9533d7519cb9549647fc27de6e012de04345f3f509384706eea1b7afc84b635e,0.2917367106375376,0.2254411105335824,0.59375,False,0,
SB4168,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by plantar warts",Plantar warts,remaining_5256,3cb487b3fd33aed5f68f58826b710135797078a6e516a435c37c513d55933c4c,0,0,0,0,0,0,0.11338599871595922,0.12503934447774556,0.011653345761786338,0.011653345761786338,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,b731cbdb12e77fcf2d31913799742eb333eb0dd1168849f414e6e423b2647288,0.30491210742244024,0.24150866758834177,0.59375,False,0,
SB4169,cutaneous epidermal-dermal barrier and local immune structure,"altered configuration or regulated output of the named structure, expressed as the state described by plaque psoriasis",Plaque psoriasis,remaining_5256,2e061eabe91ef9daaac452a14efd6a8365d0e5322d0e487fe4276a13f8bad4f6,1,0,0,0,0,0,0.13546408593507042,0.1522549260535344,0.01679084011846399,0.01679084011846399,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,80e0074334536395b22623e78c056851c538a2e4b65938f6aa0d48d1a5891d92,0.306962364769501,0.24057910337744026,0.609375,False,0,
SB4170,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,Plasma calcium decreased,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.1436015664723732,0.0029100074761448935,0.0029100074761448935,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,f2157a9ec375fa9efa2c5c86700432e5c0d65ea8c9fd3e6567d61c7609033f68,0.29015519652217864,0.22865725185631547,0.5703125,False,0,
SB4171,bone-marrow hematopoietic stem-progenitor production structure,abnormal concentration or presence of the named material/cell state in circulating blood,Plasma cell leukaemia,remaining_5256,94d0a5e2d6c3365fa3c89ba404ff207f7cf4ae627a22e8ad1d165f3ce778a237,0,0,0,0,0,0,0.16959702883312577,0.16896793009410882,-0.0006290987390169533,0.0006290987390169533,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,5,b4551e3fff2ab0ec1463ccb5ef8ffb7d7dbc54802a19c7b4c6968c85f5143aa5,0.27728073094287053,0.20438198895472015,0.609375,False,0,
SB4172,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by plasma cell myeloma",Plasma cell myeloma,remaining_5256,58d35781b9304148c28e699e74ae770e34fbe9b93451f38950094669baa46e0e,0,0,0,0,0,0,0.11362942483105087,0.12600028863012758,0.012370863799076703,0.012370863799076703,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c22bd273a78a30d4261b8d16fa9f777c9afb307b5888128944f1e0ae75573676,0.3108757043888558,0.24363652974250716,0.6171875,False,0,
SB4173,"hepatobiliary bile-production, ductal-drainage, and intestinal-delivery structure",measured or functional quantity shifted above its reference structural range,Plasma cholesterol increased,remaining_5256,047cba2d6c9ed32602d4471edf81dd9e1ec2ea8e736e60fe1376fe66ad08c278,0,0,0,0,0,0,0.10621536058065228,0.12856214106865704,0.022346780488004758,0.022346780488004758,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,78d4dd7c7c79d94f1609965339daed9f89908bf379e74b43b934bc2ee676f9f8,0.30242653094897065,0.2367625377426471,0.6015625,False,0,
SB4174,renal glomerular-tubular filtration and fluid-balance structure,measured or functional quantity shifted above its reference structural range,Plasma creatinine increased,remaining_5256,c6d886192100e101bccce0748b515da707d43c53ee08b367cfe8f588cca27019,91,28,2,6,32,8,0.16635711044501267,0.18409358679770849,0.017736476352695818,0.017736476352695818,AWAY_FROM_REFERENCE,0.06593406593406594,MINOR,1,231,da773d6c85d5c7598e1b1c56936de766bb535ea51b8bf4c850edc03882c27521,0.30581806141469053,0.24089855050572018,0.6015625,True,-4,687
SB4175,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,Plasma osmolality decreased,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.1436015664723732,0.0029100074761448935,0.0029100074761448935,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,c5c4d1a2c4c0377acd2cc65589ea1595eba5e7a4a7e9d5a60e11001e2968d632,0.29015519652217864,0.22865725185631547,0.5703125,False,0,
SB4176,"lipoprotein transport, lipid storage, and lipid-utilization structure",measured or functional quantity shifted above its reference structural range,Plasma triglycerides increased,remaining_5256,e1bd08401f8450c5f22dfae5bdd330f2219f27a6137e384b9342a5fa01c889fd,0,0,0,0,0,0,0.21333375441149105,0.22605809381742747,0.012724339405936425,0.012724339405936425,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,a75e224a4adde9c6f8df306b1fe1543c1c959f0bf55e9bd36c93b3e2ae9defda,0.2863264419674084,0.2171282828870834,0.6015625,False,0,
SB4177,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by plasmacytoma",Plasmacytoma,remaining_5256,0a055cb926d80dcead7cdcfdd8fd1a1471b5339306b774a427ba48305ca70ef8,0,0,0,0,0,0,0.10933414340551995,0.12038736846529408,0.01105322505977413,0.01105322505977413,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,0a9c2508031d1c54befcae19462dc4d5ff738c7e78ffb6fc07102856bdb4e699,0.30638224689133575,0.24158658157479973,0.6015625,False,0,
SB4178,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Plasmodium falciparum infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,966f2ab335bd6d39f21ea854eb97f0132bfab3e3b56225cb7e43f606abfca8fd,0.3106013695940839,0.23987209706595602,0.6328125,True,2,512
SB4179,"platelet production, activation, adhesion, and aggregation structure",departure from the reference structural configuration or regulated functional range,Platelet aggregation abnormal,remaining_5256,41d13f1b8c674a58007c3e908eec1ccc1454a8562c42e2bb2e02136a10e36517,15,2,0,6,8,6,0.15928422085717253,0.18415194704218696,0.024867726185014427,0.024867726185014427,AWAY_FROM_REFERENCE,0.4,MODERATE,2,230,0335b0b8e30cae2c4abb1fc65c31df393b2228056c0e0ac3a629afe5c3ef7929,0.3219065496075504,0.24851408488725657,0.65625,True,-6,163
SB4180,"platelet production, activation, adhesion, and aggregation structure",measured or functional quantity shifted above its reference structural range,Platelet aggregation increased,remaining_5256,62b09bb4bb1149fcafe71493ada05f8e210f2b2933583a401d507190df945dd9,15,5,2,2,5,4,0.13984969754819754,0.1558231119599286,0.015973414411731057,0.015973414411731057,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,230,b9ea6290ff58517ae6e242f0ccc5800d2486bb2ee83a359ecc0341ece4d491d4,0.31952684595512715,0.2490418853111307,0.640625,True,0,212
SB4181,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by platelet aggregation inhibition",Platelet aggregation inhibition,remaining_5256,fc22bda7491db1b571c58138a6c803801d36f7a415d0a2b39eec5b16c25b2442,15,6,3,1,4,4,0.14225992264270793,0.1643640153548096,0.022104092712101675,0.022104092712101675,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,1c2c40a713ca496daa779ac5747d3640dae66d92a2a526c91cfa5e0e16f8e2c0,0.33302007562303115,0.2620671653939405,0.65625,True,2,44
SB4182,"platelet production, activation, adhesion, and aggregation structure",departure from the reference structural configuration or regulated functional range,Platelet count abnormal,remaining_5256,41d13f1b8c674a58007c3e908eec1ccc1454a8562c42e2bb2e02136a10e36517,15,2,0,6,8,6,0.15928422085717253,0.18415194704218696,0.024867726185014427,0.024867726185014427,AWAY_FROM_REFERENCE,0.4,MODERATE,2,230,704d7cee2c70b9eb2e290cbf4b423773b4117b83db5fa29938901f5dee2421fe,0.3219065496075504,0.24851408488725657,0.65625,True,-6,164
SB4183,"platelet production, activation, adhesion, and aggregation structure",measured or functional quantity shifted below its reference structural range,Platelet count decreased,remaining_5256,a6f2e4cc21a368c647216a233eb217e887c0575339e1312b7dcef9baea3da2be,15,5,1,2,6,3,0.1389052085801772,0.1558047047826876,0.01689949620251041,0.01689949620251041,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,230,eb43f16f0e4b2a450543bf193d7280b898ca582a0a46811d74b6d703f41f91a5,0.31765544199733714,0.24504474633821605,0.6484375,True,-1,240
SB4184,"platelet production, activation, adhesion, and aggregation structure",measured state within the declared reference range rather than a malformation,Platelet count normal,remaining_5256,e9e42d5bc07c50c8b2d63e4baef975748feff148492dec6fbdbba085b7e83aa4,15,5,4,2,3,6,0.14742818137767422,0.16213610413381585,0.014707922756141634,0.014707922756141634,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,230,f72377cd8e9359d5e61e1a4a7954f8dea877a17eeb63263266de190d7c7dc787,0.30478500497479855,0.23449390850585194,0.625,True,2,740
SB4185,"platelet production, activation, adhesion, and aggregation structure",departure from the reference structural configuration or regulated functional range,Platelet disorder,remaining_5256,41d13f1b8c674a58007c3e908eec1ccc1454a8562c42e2bb2e02136a10e36517,15,2,0,6,8,6,0.15928422085717253,0.18415194704218696,0.024867726185014427,0.024867726185014427,AWAY_FROM_REFERENCE,0.4,MODERATE,2,230,7a7ee56ab4c5954e2f8e899fc3351a8f5258a77ecd3a83c88d4769d8e97bdfc6,0.3219065496075504,0.24851408488725657,0.65625,True,-6,165
